"id","title","description","category_id","code","barcode","author_id","last_version_update","version","thumbnail","video_script","created_at","updated_at","billing","payment","show_price","deleted_at","slug"
"41","{""en"":""eBooking Center""}","{""en"":""<p>Ebooking Center: Your Premier Online Hotel Booking Destination<\/p><p>Ebooking Center is a dynamic online hotel booking platform, offering unparalleled access to exclusive hotel rates worldwide. Specializing in a diverse range of travel needs, we cater to organized group tours, special packages, honeymoons, and family retreats, making global exploration just a click away.<\/p><p>With years of expertise in the travel market, Ebooking Center stands as a paragon of stability and longevity in the industry. Our success stems from our deep-rooted experience and commitment to working with the best in the travel sector. We are dedicated to innovation, continually seeking creative solutions to provide our clients with competitive advantages in their travel endeavors.<\/p><p>Our consultative approach ensures clients receive tailored advice on the best hotel options, from selection to planning and implementation. Our knowledgeable team guides you in leveraging the hotel industry's best practices for an optimized travel experience.<\/p><p>Choose Ebooking Center for an array of distinctive features:<\/p><ul><li>Extensive selection of over 600,000+ hotels, including direct options in the MEA and Europe.<\/li><li>Customizable hotel offers and user-friendly booking system.<\/li><li>System accessibility in 14 languages.<\/li><li>Immediate room availability with online confirmation and cancellation options.<\/li><li>Exclusive promotions and direct issuance of vouchers, invoices, and reservation details.<\/li><li>Access to TripAdvisor client reviews for informed decisions.<\/li><li>Convenient booking for individuals and groups.<\/li><li>Additional services including airport transfers, car rentals, conference rooms, and meeting arrangements.<\/li><li>Reliable 24\/7 customer support for all your travel needs.<\/li><\/ul><p>Ebooking Center is not just a booking site; it's a gateway to a world of travel opportunities. Experience the ease and convenience of planning your next trip with us, where every booking leads to an unforgettable journey.<\/p>""}","35","140","44140","3","2024-01-04 09:38:55","1.0","uploads/product/1704442723/16 copy.png",,"4/1/2024 09:38:55","29/12/2024 20:33:53",,,"1",,"ebooking-center"
"42","{""en"":""AFS""}","{""en"":""<p>Arab Financial Services (AFS): Pioneering Digital Payment Solutions Since 1984<\/p><p>Established in 1984, Arab Financial Services (AFS) has been at the forefront of delivering innovative payment products, services, and solutions in the dynamic payment ecosystem. As a company owned by 37 banks and financial institutions, AFS serves a growing clientele of over 60 in more than 20 countries across the Middle East and Africa (MEA).<\/p><p>AFS stands out as the leading digital payment solutions provider and Fintech enabler in the region, regulated by the Central Bank of Bahrain. Our success is rooted in an executive team committed to investing in cutting-edge technologies, ensuring AFS remains at the edge of payment innovation.<\/p><p>Our services encompass a wide range of financial solutions, including card processing, merchant acquiring, Fintech solutions, and an array of value-added services. AFS\u2019s commitment to innovation is evident in our pioneering services like digital mobile wallets, merchant acquiring services tailored to customer needs, Bahrain's leading digital payroll solution Al Rateb, global contact centers, and much more.<\/p><p>Recognized for our excellence in the industry, AFS has received numerous accolades, including \u201cBest New Payment Solutions Provider for MSME Business Bahrain 2022\u201d by Global Business Magazine, \u201cLeading Payments Innovator Bahrain 2021\u201d by World Business Outlook, and \u201cBest Payment Solution Provider Bahrain 2021\u201d by Global Banking &amp; Finance Review.<\/p><p>Trust AFS for your digital payment needs, where innovation, expertise, and customer-centric solutions converge to redefine the financial landscape of the MEA region.<\/p>""}","13","141","22141","3","2024-01-04 11:02:01","1.0","uploads/product/1704460101/A15 copy.png",,"4/1/2024 11:02:01","29/12/2024 20:33:53",,,"1",,"afs"
"46","{""en"":""Telegram""}","{""en"":""<p>Telegram is a highly efficient and secure messaging app, renowned for its speed and simplicity. It's a free service that seamlessly syncs across various devices, including phones, tablets, and computers. With an impressive user base exceeding 700 million monthly active users, Telegram ranks among the top 10 most downloaded apps globally.<\/p><p>The app offers a multitude of features, including the ability to send text messages, photos, videos, and various file types like documents, zip files, and mp3s. It's exceptionally versatile, catering to both personal and business communication needs. Telegram supports large group chats with up to 200,000 members and offers channels for broadcasting to an unlimited audience. Users can easily connect with contacts or find others through usernames, merging the functionalities of traditional SMS and email.<\/p><p>One of Telegram's standout features is its commitment to security. It supports end-to-end encrypted voice and video calls, along with voice chats in groups that can host thousands of participants. The app also includes options like animated GIF search, a sophisticated photo editor, and an open sticker platform, enhancing the messaging experience.<\/p><p>For those concerned about privacy, Telegram offers advanced settings and a unique policy approach. It includes features like Secret Chats with self-destructing messages, photos, and videos, and the ability to lock the app with an extra passcode. Additionally, thanks to Telegram's cloud support and cache management, the app requires minimal space on your device.<\/p><p>Telegram is an ideal choice for everyone who values fast, reliable messaging and calls. It's particularly useful for business users and small teams, thanks to features like large groups, desktop apps, and powerful file-sharing options. Its ability to maintain order and efficiency in large communities through replies, mentions, and hashtags makes it perfect for both personal and professional use. For those interested in learning more about Telegram's features, the app provides a Tips Channel.<\/p><p>&nbsp;<\/p><p>&nbsp;<\/p><p>&nbsp;<\/p><p><br>&nbsp;<\/p>""}","48","142","57142","3","2024-01-04 16:52:07","1.0","uploads/product/1704521301/telegram-passport-1.jpg",,"4/1/2024 16:52:07","29/12/2024 20:33:53",,,"1",,"telegram"
"47","{""en"":""Bareed SMS""}","{""en"":""<p>BareedSMS, a prominent SMS service provider in Bahrain, specializes in offering cost-effective, innovative, and reliable SMS\/MMS Messaging Services and Mobile Messaging Solutions. Catering to a diverse clientele including businesses, educational institutions, societies, charity funds, and individual users, BareedSMS is recognized for its extensive global reach, covering over 560 networks worldwide.<\/p><p>The platform stands out for its commitment to security and privacy, providing clients with secured online access, payment options, and a protected database to safeguard clients' information. This focus on security is a cornerstone of BareedSMS's service, ensuring that all communications and transactions are conducted with utmost confidentiality.<\/p><p>Key features of BareedSMS include:<\/p><p><strong>Competitive Pricing:<\/strong> Offering the lowest prices in the region, BareedSMS is renowned for its cost-effective solutions. There are no registration fees, and clients are only charged a minimal fee per SMS, making it an affordable choice for all types of users.<\/p><p><strong>Ease of Use:<\/strong> The service boasts a user-friendly interface, free downloads, and Windows applications, simplifying the process of sending bulk SMS.<\/p><p><strong>Reliable and Fast Bulk SMS Solutions:<\/strong> Known for its speed and reliability, BareedSMS ensures timely delivery of messages, making it an efficient tool for mass communication.<\/p><p><strong>Extensive Network Coverage:<\/strong> With SMS coverage extending to more than 560 networks globally, BareedSMS offers unparalleled reach, enabling clients to connect with audiences worldwide.<\/p><p><strong>24\/7 Technical Support:<\/strong> Clients can rely on around-the-clock technical support, ensuring assistance is always available.<\/p><p><strong>Customization and Integration:<\/strong> BareedSMS offers customization options, with programmers available to tailor the system according to specific needs, enhancing its flexibility and applicability across various sectors.<\/p><p><strong>Comprehensive User Manual:<\/strong> A step-by-step user manual is provided, guiding users through the process and features of the service.<\/p><p>This blend of security, affordability, global reach, and user-friendly features makes BareedSMS a leading choice for those seeking efficient and secure messaging solutions in Bahrain and beyond. Whether for business communication, educational purposes, societal engagement, or personal use, BareedSMS delivers a reliable and comprehensive messaging service.<\/p><p>&nbsp;<\/p><p>&nbsp;<\/p><p>&nbsp;<\/p><p><br>&nbsp;<\/p>""}","15","143","24143","3","2024-01-04 16:57:10","1.0","uploads/product/1704460924/B02 copy.png",,"4/1/2024 16:57:10","29/12/2024 20:33:53",,,"1",,"bareed-sms"
"48","{""en"":""iSMS""}","{""en"":""<p>-<\/p>""}","15","144","24144","3","2024-01-04 16:57:50","1.0","uploads/product/1704461277/B03 copy.png",,"4/1/2024 16:57:50","29/12/2024 20:33:53",,,"1",,"isms"
"49","{""en"":""Crisp Chat""}","{""en"":""<p>Crisp, established in 2015, epitomizes innovation in customer support software, aiming to be the \""Apple\"" of its industry. This entrepreneurial and \""hacker\"" culture-driven company stands out for its commitment to autonomy and excellence. Being fully bootstrapped, Crisp has successfully steered clear of venture capital, ensuring freedom from external pressures and aligning with its goal of crafting the best support software.<\/p><p>Pioneering in remote work culture, Crisp has been remote-friendly since its inception, a testament to its progressive and adaptive work environment. The company initially operated entirely remotely, later expanding with an office in Nantes, France, in 2018, while maintaining a global team distributed across the world. This approach underscores Crisp's embrace of flexibility and inclusivity in its operations.<\/p><p>Crisp champions a flat organizational structure, prioritizing efficiency and streamlined processes over traditional corporate conventions like frequent meetings and bureaucracy. This approach highlights the company's dedication to a fast-paced, agile, and efficient work environment, which is crucial in today's dynamic business landscape.<\/p><p>At the core of Crisp's philosophy is a profound appreciation for technology and design. The company believes that these elements are key to delivering exceptional customer experiences. Their products reflect this belief, integrating advanced technology with superior design to create user-friendly and effective customer support solutions.<\/p><p>Emphasizing continuous learning and iterative improvement, Crisp fosters an environment where creativity and innovation are at the forefront. This ethos not only drives the development of their products but also cultivates a workplace culture that encourages progress and adaptation.<\/p><p>In summary, Crisp is a unique blend of entrepreneurial spirit, commitment to independence, and a forward-thinking approach to work. With its focus on cutting-edge technology, impactful design, and a culture of continuous improvement, Crisp is redefining the standards in customer support software and workplace dynamics.<\/p><p>&nbsp;<\/p><p>&nbsp;<\/p><p>&nbsp;<\/p><p><br>&nbsp;<\/p>""}","52","145","61145","3","2024-01-04 17:17:28","1.0","uploads/product/1704461715/B06 copy.png",,"4/1/2024 17:17:28","29/12/2024 20:33:53",,"One-Time Payment","1",,"crisp-chat"
"50","{""en"":""Initial Setup of the Platform""}","{""en"":""<p><strong>Elevate Your Online Presence with Our One-Time Payment Setup Package for the Luxota Travel Marketplace<\/strong><\/p><p>Welcome to the future of travel marketplace aesthetics with our exclusive one-time setup package, brought to you in collaboration with the renowned expert designers of DotSio Digital Agencies in UAE. Our goal is to transform your online travel marketplace into a destination that's not just visually stunning but also incredibly user-friendly.<\/p><p><strong>What This Unique Package Includes:<\/strong><\/p><ul><li><strong>Custom Image Creation:<\/strong> Let our creative experts craft bespoke images for each section of your marketplace. These visuals are more than just pictures; they're a narrative that speaks your brand's language, aligning perfectly with your market identity and messaging.<\/li><li><strong>Menu Coloring:<\/strong> Color is the voice of your brand. Our team will carefully select and apply a color scheme to your menus, enhancing the user interface with an attractive, coherent, and brand-aligned palette.<\/li><li><strong>Video Banner Creation:<\/strong> Make a powerful first impression with a professionally designed video banner for your search background. This captivating feature is not just a visual treat; it encapsulates the essence of your brand and creates an immersive and engaging experience for your users.(this cost 28 USD witch Included this package)<\/li><li><strong>Icon Design:<\/strong> Navigation is an art, and our icons are its brushes. We create unique, eye-catching icons that are more than just visual elements; they guide your users effortlessly, improving the overall navigation and intuitiveness of your marketplace interface.<\/li><\/ul><p><strong>Why Invest in This Package?<\/strong><\/p><p>Your investment in our setup package is an investment in the future of your marketplace. This one-time payment option offers you a hassle-free pathway to a professional, high-quality setup, ensuring your Luxota Travel Marketplace is not just functional but a memorable visual journey for your customers.<\/p><p>Lay the foundation for your marketplace's success and make your digital presence stand out in the competitive travel industry.<\/p><p><strong>Transform Your Marketplace Today!<\/strong><\/p><p>Don't just take our word for it; let our expert design services elevate your Luxota Travel Marketplace and watch your digital space transform into a hub of aesthetic excellence and user-friendly design.<\/p>""}","58","146","67146","269","2024-01-04 17:33:46","1.0","uploads/product/1705582577/05.png",,"4/1/2024 17:33:46","29/12/2024 20:33:53",,"One-Time Payment","1",,"initial-setup-of-the-platform"
"51","{""en"":""Top Banner Video""}","{""en"":""<p>Using video as banners and slideshows on websites is an effective and attractive way to capture the attention of visitors.<\/p><p>This method not only contributes to the visual beauty and appeal of the website.<\/p><p>videos are easily understandable and can convey important information quickly and effectively.<\/p><p>Furthermore, they increase user engagement and retention on the site.<\/p><p>In summary, integrating video clips into web design is an innovative and effective way to<\/p><p>enhance the attractiveness and impact of your website.<\/p>""}","59","147","68147","269","2024-01-04 17:38:26","1.0","uploads/product/1705583005/06.png",,"4/1/2024 17:38:26","29/12/2024 20:33:53",,,"1",,"top-banner-video"
"57","{""en"":""Charter Flight Planner""}","{""en"":""<p>-<\/p>""}","60","153","69153","3","2024-01-09 09:05:15","1.0","uploads/product/1704868144/05.png",,"9/1/2024 09:05:15","29/12/2024 20:33:53",,"Monthly Subscription","1",,"charter-flight-planner"
"58","{""en"":""Hotel Extra-Net (Hotel Rack)""}","{""en"":""<p><br>The importance of hotel extranets in the travel and tourism industry has been significantly amplified by the advancements in meta-search engines. These extranets serve as vital connectors to global distribution channels, offering a comprehensive understanding of both the development process and networking in the hotel industry.<\/p><p><strong>Key Benefits of Hotel Extranets:<\/strong><\/p><p><strong>Channel Management:<\/strong> For travel agents, a hotel extranet is an invaluable tool for monitoring the availability across various channels. It allows them to manage different hotels individually, providing a clear picture of room availability and rates.<\/p><p><strong>Comprehensive Control:<\/strong> The Hotel Booking Extranet System acts as a unified application, enabling travel agencies to manage their contracted hotels (suppliers). It allows them to input and access detailed information on their hotel systems, including descriptions, allotments, rates, special offers, and restrictions.<\/p><p><strong>Enhanced Efficiency:<\/strong> With the integration of hotel extranets, travel agents can streamline the process of hotel bookings, reservations, and business interactions. It improves the efficiency of online booking and reservation systems.<\/p><p><strong>Centralized Operations Management:<\/strong> Hoteliers can use the extranet system to manage their operations comprehensively within the Central Reservation System (CRS). It simplifies the management of room availability, property amenities, and more.<\/p><p><strong>BookingXML - A Leading Hotel Extranet Integration Service Provider:<\/strong><\/p><p>BookingXML stands out as a premier provider of Hotel Extranet Integration services. By partnering with BookingXML, you gain:<\/p><ul><li>Access to their expert knowledge in the Hotel Extranet booking system.<\/li><li>The ability to integrate the best Hotel Booking System efficiently and quickly.<\/li><li>The opportunity to connect your Hotel Extranet System to a vast inventory of hotels through a single XML connection to any channel management platform. This allows for the seamless integration of hotel content into either B2B or B2C booking engines, depending on your business model.<\/li><\/ul><p><strong>The Role of Hotel Extranet in Online Booking and Reservation:<\/strong><\/p><p>A hotel extranet plays a crucial role in facilitating continuous online booking and reservation processes. It enables hoteliers to efficiently organize operations within the CRS, managing their entire catalog of services, rooms, and amenities. This system is not just a bridge connecting all distribution channels globally; it also offers insights tailored to the hoteliers' needs, ensuring that they can develop connections that best suit their operational requirements.<\/p><p>In summary, a hotel extranet is more than just a reservation system; it's a comprehensive solution that enhances the efficiency of hotel management and booking processes, benefiting both hoteliers and travel agents in the dynamic travel and tourism industry.<\/p><p>&nbsp;<\/p>""}","60","154","69154","3","2024-01-09 09:05:49","1.0","uploads/product/1704868318/06.png",,"9/1/2024 09:05:49","29/12/2024 20:33:53",,"Monthly Subscription","1",,"hotel-extra-net-(hotel-rack)"
"59","{""en"":""New Payment Gateway Implementation""}","{""en"":""<p>For those who are interested to &nbsp;add a payment gateway that not implemented by Luxota Travel Tech. Co.<\/p><p><strong>This package is including:<\/strong><\/p><ol><li><strong>The Implementation &nbsp;FOR FREE!<\/strong><\/li><li><strong>6 months subscription from the date of LIVE credential activation starts<\/strong><\/li><\/ol>""}","62","155","22155","3","2024-01-11 15:41:12","1.0","uploads/product/1704977711/Payment-Gateway-Integration-Blog-Post.jpg",,"11/1/2024 15:41:12","29/12/2024 20:33:53",,"One-Time Payment","1",,"new-payment-gateway-implementation"
"60","{""en"":""New API Implementation (GDS)""}","{""en"":""<p>.<\/p>""}","63","156","72156","3","2024-01-12 16:52:30","1.0","uploads/product/1705153761/01.png",,"12/1/2024 16:52:30","29/12/2024 20:33:53",,"One-Time Payment","1",,"new-api-implementation-(gds)"
"61","{""en"":""New API Implementation (Airline)""}","{""en"":""<p>.<\/p>""}","63","157","72157","3","2024-01-12 16:53:07","1.0","uploads/product/1705154073/02.png",,"12/1/2024 16:53:07","29/12/2024 20:33:53",,"One-Time Payment","1",,"new-api-implementation-(airline)"
"62","{""en"":""New API Implementation (Flight Aggregator)""}","{""en"":""<p>.<\/p>""}","63","158","72158","3","2024-01-12 16:53:49","1.0","uploads/product/1705154199/03.png",,"12/1/2024 16:53:49","29/12/2024 20:33:53",,"One-Time Payment","1",,"new-api-implementation-(flight-aggregator)"
"63","{""en"":""New API Implementation (Hotel Aggregator)""}","{""en"":""<p>.<\/p>""}","63","159","72159","3","2024-01-12 16:54:40","1.0","uploads/product/1705154346/04.png",,"12/1/2024 16:54:40","29/12/2024 20:33:53",,"One-Time Payment","1",,"new-api-implementation-(hotel-aggregator)"
"64","{""en"":""New API Implementation (Tour Aggregator)""}","{""en"":""<p>.<\/p>""}","63","160","72160","3","2024-01-12 16:55:22","1.0","uploads/product/1705154872/05.png",,"12/1/2024 16:55:22","29/12/2024 20:33:53",,"One-Time Payment","1",,"new-api-implementation-(tour-aggregator)"
"65","{""en"":""Social Media Management""}","{""en"":""<p><strong>Including :<\/strong><\/p><p>1 Post &nbsp;+ 1 Story &nbsp;Daily<\/p><p><strong>In different social networks :<\/strong><\/p><ol><li>Facebook<\/li><li>Instagram<\/li><li>Youtube<\/li><li>Linkedin<\/li><li>Twitter<\/li><li>Tiktok<\/li><li>Snapchat<\/li><\/ol><p>Create beautiful and attractive templates<\/p>""}","33","161","42161","269","2024-01-17 18:10:01","1.0","uploads/product/1705581753/03.png",,"17/1/2024 18:10:01","29/12/2024 20:33:53",,"Monthly Subscription","1",,"social-media-management"
"66","{""en"":""Digital Branding""}","{""en"":""<p>Setup and register your brand on:<\/p><ol><li>Google Search Engine<\/li><li>Google map<\/li><li>Google Consuls<\/li><li>Google ads<\/li><li>Google Analytics<\/li><\/ol><p><strong>Google Search Engine Mastery:<\/strong> Be found easily! We optimize your visibility to put you on top of search results.<br><strong>Google Maps Integration: <\/strong>Get on the map! We ensure your business is pinpointed accurately for maximum local reach.<br><strong>Google Console Insights: <\/strong>Stay ahead! With our management, your website will be fine-tuned for peak performance.<br><strong>Google Ads Campaigns: <\/strong>Target perfection! We create impactful ads that drive traffic and convert leads.<br><strong>Google Analytics Intelligence: <\/strong>Decipher data like a pro! Our analytics strategies mean informed decisions and measurable growth.<\/p><p><br><strong>Your digital success is our mission. Let's harness the power of Google to skyrocket your business!<\/strong><\/p>""}","33","162","42162","269","2024-01-17 18:20:31","1.0","uploads/product/1705582267/04.png",,"17/1/2024 18:20:31","29/12/2024 20:33:53",,"One-Time Payment","1",,"digital-branding"
"69","{""en"":""Luxota Domain Change Service""}","{""en"":""<p>Are you considering a change in domain for your website? Luxota offers a comprehensive Domain Change Service to seamlessly transition your website to a new domain while preserving your data integrity and enhancing your online presence.<\/p><p><strong>How it Works:<\/strong><\/p><ol><li><strong>Apply for the Service:<\/strong> To initiate the domain change process, simply submit a ticket through Luxota CRM. Our team will promptly provide you with the Luxota DNS server names necessary for the transition.<\/li><li><strong>Update Domain Settings:<\/strong> Access your domain administration panel and configure the nameservers to connect your domain to Luxota's cloud infrastructure.<\/li><li><strong>Seamless Transition: <\/strong>Upon completion of the domain setup, your existing project will be seamlessly migrated to the new domain. This ensures continuity of service with no data loss.<\/li><\/ol><p><strong>Benefits of Domain Change:<\/strong><\/p><ol><li><strong>Data Integrity:<\/strong> Your data remains intact throughout the domain transition process, ensuring a smooth transition without any loss of information.<\/li><li><strong>Email Configuration:<\/strong> As part of the package, your email will be configured to align with the new domain, maintaining consistency and professionalism in communication.<\/li><li><strong>SEO Enhancement:<\/strong> We implement SEO best practices by setting up www.domain forwarding to the domain alone, optimizing your website's visibility and ranking potential.<\/li><li><strong>SSL Configuration:<\/strong> Secure Socket Layer (SSL) settings are configured to ensure the security and encryption of data transmitted between your website and its visitors.<\/li><li><strong>Link Redirection:<\/strong> All previous links associated with your website will be redirected to the new domain, preserving your online presence and preventing broken links.<\/li><\/ol><p><strong>Considerations:<\/strong><\/p><ol><li><strong>SEO Impact:<\/strong> Changing your domain may impact your website's SEO ranking, necessitating proactive measures such as notifying search engines through Webmaster Tools to mitigate any potential decrease in ranking.<\/li><li><strong>Payment Gateway Update:<\/strong> Payment gateways are domain-specific, so updating your domain may require adjustments to ensure continued functionality of payment processing.<\/li><li><strong>Social Media Links:<\/strong> Social media links associated with your previous domain will need to be updated. Alternatively, redirecting previous links to the new domain can help maintain continuity in your online presence.<\/li><\/ol><p>With Luxota's Domain Change Service, you can embark on a smooth and hassle-free transition to a new domain, supported by our expertise and commitment to excellence in service delivery. Experience seamless continuity and enhanced online visibility with Luxota.<\/p>""}","30","163","39163","3","2024-03-30 15:19:15","1.0","uploads/product/1720770051/01.png","<p>a</p>","30/3/2024 15:19:15","29/12/2024 20:33:53",,"One-Time Payment","1",,"luxota-domain-change-service"
"70","{""en"":""Tap Payments MENA""}","{""en"":""<p><strong>Serving 9 countries across MENA<\/strong><\/p><p>With our extensive reach spanning across the MENA region, we are your go-to payment partner. Our regional payment experts and local offices are here to provide you with exceptional support and guidance.<\/p><p>&nbsp;<\/p><p><strong>To expand across MENA, you need 20+ payment methods!<\/strong><\/p><p>The good news is that we support all of them, including mada, Visa, Mastercard, Amex, Meeza, KNET, Oman Net, Naps, Benefit, Benefit Pay, Apple Pay, Google Pay, Samsung Pay, PayPal, Careem Pay, Tabby, Postpay, STC Pay, Ur Pay, Fawry, and more.<\/p><p>&nbsp;<\/p><p><strong>Local &amp; international payout support<\/strong><\/p><p>Connect any local bank for payouts. We facilitate payouts to all local banks across all countries in the MENA region. For businesses that operate exclusively outside the MENA region, we provide payout support to the following countries: US, UK, EU, HK, and SG.<\/p>""}","13","164","22164","3","2024-05-28 00:44:26","1.0","uploads/product/1736862066/667a88d43a672-resize-710x380.jpg","","28/5/2024 00:44:26","14/1/2025 17:11:08",,"Monthly Subscription","1",,"tap-payments-mena"
"71","{""en"":""Tabby""}","{""en"":""<p><i>Tabby<\/i> Card lets you <i>Pay<\/i> in 4 for everyday shopping, anywhere VISA is accepted. No interest or fees. Learn more. Top Deals.<\/p><p><strong>4 interest-free payments<\/strong><br>Shop now and pay later by choosing Tabby at checkout to split your purchases into 4 interest-free payments.<\/p><p><strong>No interest or fees.<\/strong><br>Built on trust. Not interest. You\u2019ll never pay extra when you pay on time. No interest. No fees. No catch.<\/p><p><strong>The best deals<\/strong><br>You\u2019ll never miss another deal or coupon with daily updates on your favourite brands, including Tabby exclusives.<\/p>""}","13","165","22165","3","2024-05-28 00:49:46","1.0","uploads/product/1716844783/3921a2a389afe9432db0c982baecf4e42f1d5bcb-1200x630.png",,"28/5/2024 00:49:46","29/12/2024 20:33:53",,"Monthly Subscription","1",,"tabby"
"72","{""en"":""DPO Pay""}","{""en"":""<p><strong>Accepting Payments Across Africa<\/strong><br>DPO Group allows you to get paid by shoppers worldwide in any currency of their choice. Allow your shoppers to choose from credit and debit cards, mobile money, and other payment methods.<\/p><p>Source: <a href=\""https:\/\/dpogroup.com\/\"">https:\/\/dpogroup.com\/<\/a><br>&nbsp;<\/p>""}","13","166","22166","3","2024-05-30 01:21:37","1.0","uploads/product/1717019671/DPO2.jpg",,"30/5/2024 01:21:37","29/12/2024 20:33:53",,"Monthly Subscription","1",,"dpo-pay"
"73","{""en"":""Sepehran Airline""}","{""en"":""<p><strong>Sepehran Airlines<\/strong> (Persian: \u0647\u0648\u0627\u067e\u06cc\u0645\u0627\u06cc\u06cc \u0633\u067e\u0647\u0631\u0627\u0646, Hevapimaii-ye Sepehran) is an Iranian airline headquartered in Mashhad.<\/p><p>Sepehran Airlines acquired its first aircraft, a Boeing 737-500, by April 2015; it planned to begin flights later that year.[6] However, Iranian civil aviation authorities were concerned about the fleet's age, and therefore denied the airline's initial application for an air operator's certificate.<\/p>""}","11","167","20167","3","2024-06-26 18:46:02","1.0","uploads/product/1720685522/03.png",,"26/6/2024 18:46:02","29/12/2024 20:33:53",,"Monthly Subscription","1",,"sepehran-airline"
"74","{""en"":""Redesigning of the Flight Tickets and Hotel, Tour, Sightseeing, Visa and Activities Vouchers""}","{""en"":""<p><strong>The cost of the service is per design per travel-service and it has to submit full design in Photoshop or Figma or JPG once before the order.<\/strong><\/p><p><strong>Any changes during or after Implementation &nbsp;requires new application.<\/strong><\/p><p>----------------------------------------------------------------------------------------------------------<\/p><p><strong>Transform Your Flight Vouchers by redesigning their entire template.<\/strong><\/p><p>Empower your travel agency with the ability to create personalized and visually appealing flight vouchers that reflect your brand's unique identity. With our \""Redesigning the Flight Vouchers\"" service, you can easily tailor your flight vouchers to enhance your customers' experience and strengthen your brand presence.<\/p><p><strong>Benefits:<\/strong><\/p><ul><li>Strengthen Brand Identity: Integrate your unique design elements into flight vouchers to reinforce your brand\u2019s identity.<\/li><li>Improve Customer Satisfaction: Provide clear, attractive, and professionally designed vouchers that enhance the overall travel experience.<\/li><li>Increase Customer Loyalty: Impress clients with high-quality, customized vouchers that reflect your attention to detail and commitment to excellence.<\/li><li>Boost Professionalism: Present a polished, professional image with each booking, reinforcing trust and reliability.<\/li><\/ul><p>&nbsp;<\/p><p>If you are considering a redesign of your very own flight vouchers, here is a list of items you might want to consider in your design (Here is an example layout):<\/p><p><strong>Top Section:<\/strong><\/p><ul><li>Company Logo on the top-left corner<\/li><li>Company Name next to the logo<\/li><li>Contact Information (phone number, email, website) on the top-right corner<\/li><\/ul><p><strong>Booking Information:<\/strong><\/p><ul><li>Booking ID<\/li><li>PNR<\/li><li>Booking Date<\/li><\/ul><p><strong>Passenger Information:<\/strong><\/p><ul><li>Passenger Name(s)<\/li><li>Contact Information (optional)<\/li><\/ul><p><strong>Flight Details:<\/strong><\/p><ul><li>Airline Logo next to the flight information<\/li><li>Flight Number<\/li><li>Departure Airport and Code<\/li><li>Arrival Airport and Code<\/li><li>Departure Date and Time<\/li><li>Arrival Date and Time<\/li><\/ul><p><strong>Payment Information:<\/strong><\/p><ul><li>Total Amount Paid<\/li><li>Currency<\/li><li>Payment Method<\/li><li>Transaction ID (if applicable)<\/li><\/ul><p><strong>Additional Services:<\/strong><\/p><ul><li>Seat Information<\/li><li>Baggage Allowance<\/li><\/ul><p><strong>Terms and Conditions:<\/strong><\/p><ul><li>Cancellation Policy<\/li><li>Refund Policy<\/li><li>Change Fee Information<\/li><\/ul><p><strong>Contact Information for Support:<\/strong><\/p><ul><li>Customer Service Phone Number<\/li><li>Customer Service Email<\/li><\/ul><p><strong>Barcode\/QR Code:<\/strong><\/p><ul><li>Barcode\/QR Code placed at the bottom or next to the booking information for easy scanning.<\/li><\/ul><p>By including these elements, your flight voucher will be comprehensive, professional, and informative, providing all necessary details for both the passenger and the airline.<\/p>""}","60","168","69168","3","2024-07-05 13:18:41","1.0","uploads/product/1720251695/Image flight voucher.png","<p>Video Script</p>","5/7/2024 13:18:41","29/12/2024 20:33:53",,"One-Time Payment","1",,"redesigning-of-the-flight-tickets-and-hotel,-tour,-sightseeing,-visa-and-activities-vouchers"
"75","{""en"":""Open-Return of Flight Tickets""}","{""en"":""<p>This feature is currently available for :<\/p><ol><li>Iraqi Airways<\/li><\/ol>""}","64","169","69169","3","2024-07-09 19:47:02","1.0","uploads/product/1720770087/03.png",,"9/7/2024 19:47:02","29/12/2024 20:33:53",,"Monthly Subscription","1",,"open-return-of-flight-tickets"
"76","{""en"":""SMSala""}","{""en"":""<p>SMSala is One of the Best SMS Gateway Providers for Bulk SMS Messaging in the UAE, across Dubai, Abu Dhabi, Sharjah, Ajman, &amp; Others, and also Delivers to Over 200+ Countries and 452+ Networks all Over World. You can Send Customized Bulk SMS Messages to Your Customers.<\/p><p>Official website:<br><a href=\""https:\/\/smsala.com\/\"">https:\/\/smsala.com\/<\/a><\/p>""}","15","170","24170","3","2024-07-23 10:19:57","1.0","uploads/product/1736861659/SMPP-SMS-Gateway.jpg",,"23/7/2024 10:19:57","14/1/2025 17:04:22",,"Monthly Subscription","1",,"smsala"
"77","{""en"":""Impliment a New SMS Vendor""}","{""en"":""<p>Inclusion:<\/p><ul><li>FREE Implementation<\/li><li>6 Months Subscription of use<\/li><\/ul>""}","15","171","24171","3","2024-07-23 10:22:21","1.0","uploads/product/1736861809/New-SMS-Vendor.jpg",,"23/7/2024 10:22:21","14/1/2025 17:06:52",,"One-Time Payment","1",,"impliment-a-new-sms-vendor"
